PassengerId,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Address
2574,2,"Harbeck, Mr. William H",male,44.0,0,0,248746,13.0,"",S,4965 Montevallo Rd
3793,3,"Touma, Miss. Maria Youssef",female,9.0,1,1,2650,15.2458,"",C,Annagasse 7 01 Innere Stadt 1010 Vienna Austria
2461,3,"de Messemaeker, Mr. Guillaume Joseph",male,36.5,1,0,345572,17.4,"",S,Herrengasse 10 01 Innere Stadt 1010 Vienna Austria
3595,3,"Khalil, Mr. Betros",male,"",1,0,2660,14.4542,"",C,5500 28th St S E
7632,3,"Karlsson, Mr. Julius Konrad Eugen",male,33.0,0,0,347465,7.8542,"",S,45 Park Lane Westminster Borough London W1K 1PN United Kingdom
9023,2,"Faunthorpe, Mr. Harry",male,40.0,1,0,2926,26.0,"",S,916 S Burnside Ave 400
7599,2,"Wright, Miss. Marion",female,26.0,0,0,220844,13.5,"",S,2295 Cobbs Ford Rd
9044,1,"Loring, Mr. Joseph Holland",male,30.0,0,0,113801,45.5,"",S,Piet Heinkade 11 Zeeburg 1019 BR Amsterdam Netherlands
18196,1,"Snyder, Mr. John Pillsbury",male,24.0,1,0,21228,82.2667,B45,S,1a Lexham Gardens Kensington and Chelsea London W8 5JJ United Kingdom
10230,2,"Brown, Miss. Edith Eileen",female,15.0,0,2,29750,39.0,"",S,Via Pirandello 81
7772,1,"Maguire, Mr. John Edward",male,30.0,0,0,110469,26.0,C106,S,1515 Dallas St
11486,1,"Schabert, Mrs. Paul (Emma Mock)",female,35.0,1,0,13236,57.75,C28,C,Elisabets 11 Ciutat Vella 08001 Barcelona Spain
2261,3,"Dika, Mr. Mirko",male,17.0,0,0,349232,7.8958,"",S,Auerspergstra e 9 08 Josefstadt 1080 Vienna Austria
12837,2,"Peruschitz, Rev. Joseph Maria",male,41.0,0,0,237393,13.0,"",S,1515 Dallas St
18229,3,"Andersson, Mr. Johan Samuel",male,26.0,0,0,347075,7.775,"",S,Ausi s Marc 34 Eixample 08010 Barcelona Spain
20557,2,"Louch, Mr. Charles Alexander",male,50.0,1,0,SC/AH 3085,26.0,"",S,1251 E 1st Ave
9039,1,"Dodge, Dr. Washington",male,53.0,1,1,33638,81.8583,A34,S,Via Laietana 49 Ciutat Vella 08003 Barcelona Spain
7675,2,"Hiltunen, Miss. Marta",female,18.0,1,1,250650,13.0,"",S,1433 Camino Del Rio South
7687,2,"West, Miss. Barbara J",female,0.92,1,2,C.A. 34651,27.75,"",S,625 Commercial Loop
2345,1,"Lindeberg-Lind, Mr. Erik Gustaf (Mr Edward Lingrey)",male,42.0,0,0,17475,26.55,"",S,Diagonal Pere IV 272 Sant Mart 08005 Barcelona Spain
12931,2,"Bentham, Miss. Lilian W",female,19.0,0,0,28404,13.0,"",S,16 avenue de Tourville 7th arr 75007 Paris France
10078,1,"Williams, Mr. Richard Norris II",male,21.0,0,1,PC 17597,61.3792,"",C,199 Inverness Dr W
6376,2,"Hold, Mrs. Stephen (Annie Margaret Hill)",female,29.0,1,0,26707,26.0,"",S,Margareteng rtel 142 05 Margareten 1050 Vienna Austria
18274,3,"Sage, Mrs. John (Annie Bullen)",female,"",1,9,CA. 2343,69.55,"",S,Diputacion 250 Eixample 08007 Barcelona Spain
10220,3,"Kink-Heilmann, Mrs. Anton (Luise Heilmann)",female,26.0,1,1,315153,22.025,"",S,Am Stadtpark 1 03 Landstra e 1030 Vienna Austria
18038,3,"Petersen, Mr. Marius",male,24.0,0,0,342441,8.05,"",S,Via Spallanzani 40 Central Station 20129 Milan Italy
14005,1,"Williams, Mr. Richard Norris II",male,21.0,0,1,PC 17597,61.3792,"",C,1005 Midland Rd
2254,1,"Fortune, Miss. Ethel Flora",female,28.0,3,2,19950,263.0,C23 C25 C27,S,Las Ramblas 117 Ciutat Vella 08002 Barcelona Spain
18104,3,"Karlsson, Mr. Julius Konrad Eugen",male,33.0,0,0,347465,7.8542,"",S,1282 W 7th St
11451,3,"Badman, Miss. Emily Louisa",female,18.0,0,0,A/4 31416,8.05,"",S,155 S Seward St
16900,3,"Olsson, Mr. Oscar Wilhelm",male,32.0,0,0,347079,7.775,"",S,1200 N Shartel Ave
6136,3,"Abrahim, Mrs. Joseph (Sophie Halaut Easu)",female,18.0,0,0,2657,7.2292,"",C,Matrosengasse 6 8 06 Mariahilf 1060 Vienna Austria
10210,3,"Duquemin, Mr. Joseph",male,24.0,0,0,S.O./P.P. 752,7.55,"",S,Passeig de Sant Antoni 36 40 Sants Montju c 08014 Barcelona Spain
10366,3,"Vartanian, Mr. David",male,22.0,0,0,2658,7.225,"",C,400 New Britain Ave
14013,2,"Jefferys, Mr. Clifford Thomas",male,24.0,2,0,C.A. 31029,31.5,"",S,3515 Main Ave
2332,1,"Gracie, Col. Archibald IV",male,53.0,0,0,113780,28.5,C51,C,214 rue Saint Jacques 5th arr 75005 Paris France
19462,3,"Johnston, Master. William Arthur Willie",male,"",1,2,W./C. 6607,23.45,"",S,20 S Toe River Rd
16975,1,"Bowen, Miss. Grace Scott",female,45.0,0,0,PC 17608,262.375,"",C,236 N Broadway
2445,3,"Johnston, Master. William Arthur Willie",male,"",1,2,W./C. 6607,23.45,"",S,Piazza della Repubblica 13 Central Station 20124 Milan Italy
13991,3,"Davies, Mr. John Samuel",male,21.0,2,0,A/4 48871,24.15,"",S,Westminster Bridge Road Lambeth London SE1 7UT United Kingdom
15691,1,"Bonnell, Miss. Caroline",female,30.0,0,0,36928,164.8667,C7,S,120 S Ridge St
14195,2,"Howard, Mrs. Benjamin (Ellen Truelove Arman)",female,60.0,1,0,24065,26.0,"",S,Plaza Parade Camden London NW6 5RP United Kingdom
7648,3,"Finoli, Mr. Luigi",male,"",0,0,SOTON/O.Q. 3101308,7.05,"",S,Diputaci 262 264 Eixample 08007 Barcelona Spain
5226,1,"Widener, Mr. George Dunton",male,50.0,1,1,113503,211.5,C80,C,508 Yellowstone Ave
13071,3,"Larsson-Rondberg, Mr. Edvard A",male,22.0,0,0,347065,7.775,"",S,346 348 Edgware Road Westminster Borough London W2 1EA United Kingdom
19335,3,"Sandstrom, Miss. Beatrice Irene",female,1.0,1,1,PP 9549,16.7,G6,S,Keizersgracht 148 Amsterdam City Center 1015 CX Amsterdam Netherlands
12908,3,"Vendel, Mr. Olof Edvin",male,20.0,0,0,350416,7.8542,"",S,52 56 Inverness Terrace Westminster Borough London W2 3LB United Kingdom
12971,1,"Loring, Mr. Joseph Holland",male,30.0,0,0,113801,45.5,"",S,225 6th St S E
5078,3,"Midtsjo, Mr. Karl Albert",male,21.0,0,0,345501,7.775,"",S,2179 E 5th St
2448,2,"Drew, Mr. James Vivian",male,42.0,1,1,28220,32.5,"",S,22 Stanley Gardens Kensington and Chelsea London W11 2NG United Kingdom
8847,2,"Weisz, Mr. Leopold",male,27.0,1,0,228414,26.0,"",S,720 E Harbor St
12828,3,"Duquemin, Mr. Joseph",male,24.0,0,0,S.O./P.P. 752,7.55,"",S,Highway 89 91
11649,3,"Dennis, Mr. William",male,36.0,0,0,A/5 21175,7.25,"",S,142 Minories City of London London EC3N 1LS United Kingdom
8874,2,"Bowenur, Mr. Solomon",male,42.0,0,0,211535,13.0,"",S,32161 Kit Carson Rd
2463,2,"Wells, Mrs. Arthur Henry (Addie Dart Trevaskis)",female,29.0,0,2,29103,23.0,"",S,Nes 49 Amsterdam City Center 1012 KD Amsterdam Netherlands
18142,3,"Linehan, Mr. Michael",male,"",0,0,330971,7.8792,"",Q,3416 Interstate 35 S
3635,3,"Cribb, Miss. Laura Alice",female,17.0,0,1,371362,16.1,"",S,1700 Skibo Rd
7595,1,"Borebank, Mr. John James",male,42.0,0,0,110489,26.55,D22,S,La Rambla 105 Ciutat Vella 08002 Barcelona Spain
15376,3,"Khalil, Mr. Betros",male,"",1,0,2660,14.4542,"",C,4901 Greenwood Rd
18212,3,"Pokrnic, Mr. Tome",male,24.0,0,0,315092,8.6625,"",S,Trabrennstra e 4 02 Leopoldstadt 1020 Vienna Austria
20831,3,"McCarthy, Miss. Catherine Katie",female,"",0,0,383123,7.75,"",Q,19 Boulevard De La Tour Maubourg 7th arr 75007 Paris France
19263,3,"Peltomaki, Mr. Nikolai Johannes",male,25.0,0,0,STON/O 2. 3101291,7.925,"",S,19 Rue Vernet 8th arr 75008 Paris France
5035,3,"Mahon, Miss. Bridget Delia",female,"",0,0,330924,7.8792,"",Q,7049 Enterprise Dr
6433,1,"Crosby, Mrs. Edward Gifford (Catherine Elizabeth Halstead)",female,64.0,1,1,112901,26.55,B26,S,1300 Birkes Rd
13054,3,"Foley, Mr. Joseph",male,26.0,0,0,330910,7.8792,"",Q,121 Big Lake Rd
16810,3,"Andersen, Mr. Albert Karvin",male,32.0,0,0,C 4001,22.525,"",S,Via Tarchetti 2 Milan City Center 20121 Milan Italy
19361,2,"Beauchamp, Mr. Henry James",male,28.0,0,0,244358,26.0,"",S,17 rue g t le coeur 6th arr 75006 Paris France
16896,2,"Laroche, Miss. Louise",female,1.0,1,2,SC/Paris 2123,41.5792,"",C,18 Rue du Cirque 8th arr 75008 Paris France
8800,2,"Mangiavacchi, Mr. Serafino Emilio",male,"",0,0,SC/A.3 2861,15.5792,"",C,Maslinica Bay
14339,3,"Lockyer, Mr. Edward",male,"",0,0,1222,7.8792,"",S,14001 Walden Rd
10246,1,"Salomon, Mr. Abraham L",male,"",0,0,111163,26.0,"",S,Mandeville Place Westminster Borough London W1U 2BE United Kingdom
15402,3,"Shine, Miss. Ellen Natalia",female,"",0,0,330968,7.7792,"",Q,2759 Mcdonald Rd
1225,3,"Nakid, Mrs. Said (Waika Mary Mowad)",female,19.0,1,1,2653,15.7417,"",C,Via Venezia Giulia 8 20157 Milan Italy
8923,1,"Stengel, Mr. Charles Emil Henry",male,54.0,1,0,11778,55.4417,C116,C,128 avenue de Wagram 17th arr 75017 Paris France
7758,3,"Krekorian, Mr. Neshan",male,25.0,0,0,2654,7.2292,F E57,C,130 Tottenham Court Road Camden London W1T 5AY United Kingdom
7531,1,"Birnbaum, Mr. Jakob",male,25.0,0,0,13905,26.0,"",C,Viale Andrea Doria 22 Central Station 20124 Milan Italy
10123,1,"Tucker, Mr. Gilbert Milligan Jr",male,31.0,0,0,2543,28.5375,C53,C,7815 Coley Davis Rd
10177,1,"Schabert, Mrs. Paul (Emma Mock)",female,35.0,1,0,13236,57.75,C28,C,7865 Perry Hwy
11721,3,"Lockyer, Mr. Edward",male,"",0,0,1222,7.8792,"",S,7 Gracechurch Street City of London London EC3V 0DR United Kingdom
7717,3,"Oreskovic, Miss. Jelka",female,23.0,0,0,315085,8.6625,"",S,2 Rue Boulard 14th arr 75014 Paris France
20698,3,"Zakarian, Mr. Ortin",male,27.0,0,0,2670,7.225,"",C,5 7 Rue Th r se 1st arr 75001 Paris France
1183,3,"Daly, Miss. Margaret Marcella Maggie",female,30.0,0,0,382650,6.95,"",Q,33 rue Marbeuf 8th arr 75008 Paris France
10245,2,"Angle, Mr. William A",male,34.0,1,0,226875,26.0,"",S,2860 Grand Ave
10419,1,"Harder, Mrs. George Achilles (Dorothy Annan)",female,25.0,1,0,11765,55.4417,E50,C,10 rue Lamartine 9th arr 75009 Paris France
14093,3,"Shine, Miss. Ellen Natalia",female,"",0,0,330968,7.7792,"",Q,17 Boulevard Saint Jacques 14th arr 75014 Paris France
10255,3,"Murphy, Miss. Nora",female,"",0,0,36568,15.5,"",Q,7 rue Casimir Delavigne 6th arr 75006 Paris France
902,3,"Ilieff, Mr. Ylio",male,"",0,0,349220,7.8958,"",S,20 Chesham Place Kensington and Chelsea London SW1X 8HQ United Kingdom
14136,3,"Asplund, Master. Filip Oscar",male,13.0,4,2,347077,31.3875,"",S,Herengracht 542 556 Amsterdam City Center 1017 CG Amsterdam Netherlands
10411,1,"Brown, Mrs. John Murray (Caroline Lane Lamson)",female,59.0,2,0,11769,51.4792,C101,S,3 Westbourne Terrace Lancaster Gate Westminster Borough London W2 3UL United Kingdom
20611,2,"Lamb, Mr. John Joseph",male,"",0,0,240261,10.7083,"",Q,Capellans 4 Ciutat Vella 08002 Barcelona Spain
15534,3,"Hyman, Mr. Abraham",male,"",0,0,3470,7.8875,"",S,150 Bayswater Road Kensington and Chelsea London W2 4RT United Kingdom
2431,2,"Sweet, Mr. George Frederick",male,14.0,0,0,220845,65.0,"",S,21 Holiday Blvd
6200,3,"Nieminen, Miss. Manta Josefina",female,29.0,0,0,3101297,7.925,"",S,6 Avenue Montaigne 8th arr 75008 Paris France
17931,1,"Flegenheim, Mrs. Alfred (Antoinette)",female,"",0,0,PC 17598,31.6833,"",S,Via Lodovico Il Moro 117 Navigli 20143 Milan Italy
8974,3,"Everett, Mr. Thomas James",male,40.5,0,0,C.A. 6212,15.1,"",S,Desider Friedmann Platz 2 01 Innere Stadt 1010 Vienna Austria
11552,3,"Sage, Miss. Ada",female,"",8,2,CA. 2343,69.55,"",S,Santal 8 Sarri St Gervasi 08021 Barcelona Spain
19332,1,"Straus, Mrs. Isidor (Rosalie Ida Blun)",female,63.0,1,0,PC 17483,221.7792,C55 C57,S,25 W 51st St
11577,2,"Howard, Mrs. Benjamin (Ellen Truelove Arman)",female,60.0,1,0,24065,26.0,"",S,Via Santa Radegonda 14 Milan City Center 20121 Milan Italy
16688,3,"O'Donoghue, Ms. Bridget",female,"",0,0,364856,7.75,"",Q,7984 Gateway East Blvd
13008,1,"Maguire, Mr. John Edward",male,30.0,0,0,110469,26.0,C106,S,Rambla del Raval 17 21 Ciutat Vella 08001 Barcelona Spain
20656,3,"Petersen, Mr. Marius",male,24.0,0,0,342441,8.05,"",S,2 rue Geoffroy Marie 9th arr 75009 Paris France
6390,2,"Wells, Mrs. Arthur Henry (Addie Dart Trevaskis)",female,29.0,0,2,29103,23.0,"",S,1570 N Newport Rd
10290,3,"Vendel, Mr. Olof Edvin",male,20.0,0,0,350416,7.8542,"",S,277 Carrer de Proven a Eixample 08037 Barcelona Spain
7514,1,"Cornell, Mrs. Robert Clifford (Malvina Helen Lamson)",female,55.0,2,0,11770,25.7,C101,S,Hendrikje Stoffelstraat 1 Slotervaart 1058 GC Amsterdam Netherlands
19402,1,"Douglas, Mrs. Frederick Charles (Mary Helene Baxter)",female,27.0,1,1,PC 17558,247.5208,B58 B60,C,Pelayo 14 Ciutat Vella 08001 Barcelona Spain
12762,2,"Wells, Master. Ralph Lester",male,2.0,1,1,29103,23.0,"",S,407 Goldhawk Rd Chiswick London W6 0SA United Kingdom
12843,3,"Lithman, Mr. Simon",male,"",0,0,S.O./P.P. 251,7.55,"",S,15 Rue Jacob 6th arr 75006 Paris France
12953,3,"Oreskovic, Miss. Jelka",female,23.0,0,0,315085,8.6625,"",S,1350 W Atlantic St
12884,3,"Finoli, Mr. Luigi",male,"",0,0,SOTON/O.Q. 3101308,7.05,"",S,503 Spearfish Canyon Rd
4871,2,"Hocking, Miss. Ellen Nellie",female,20.0,2,1,29105,23.0,"",S,Muntaner 352 Sarri St Gervasi 08021 Barcelona Spain
7727,1,"Rheims, Mr. George Alexander Lucien",male,"",0,0,PC 17607,39.6,"",S,Nou de la Rambla 36 Ciutat Vella 08001 Barcelona Spain
11383,3,"Assaf Khalil, Mrs. Mariana (Miriam)",female,45.0,0,0,2696,7.225,"",C,9 Place Boulnois 17th arr 75017 Paris France
15412,3,"Kiernan, Mr. John",male,"",1,0,367227,7.75,"",Q,628 Wall St
12900,3,"McNeill, Miss. Bridget",female,"",0,0,370368,7.75,"",Q,40 rue de Lille 7th arr 75007 Paris France
14011,3,"Samaan, Mr. Elias",male,"",2,0,2662,21.6792,"",C,16101 Crain Hwy
4995,2,"Sincock, Miss. Maude",female,20.0,0,0,C.A. 33112,36.75,"",S,3933 Pacific Ave
8980,1,"Cumings, Mr. John Bradley",male,39.0,1,0,PC 17599,71.2833,C85,C,104 Mallard St
3884,1,"Dodge, Mrs. Washington (Ruth Vidaver)",female,54.0,1,1,33638,81.8583,A34,S,24 rue de Ponthieu 8th arr 75008 Paris France
19629,1,"Minahan, Mrs. William Edward (Lillian E Thorpe)",female,37.0,1,0,19928,90.0,C78,Q,4616 Osage Beach Pkwy
11768,1,"Frauenthal, Mr. Isaac Gerald",male,43.0,1,0,17765,27.7208,D40,C,Nieuwezijdskolk 19 Amsterdam City Center 1012 PV Amsterdam Netherlands
2582,3,"Foley, Mr. Joseph",male,26.0,0,0,330910,7.8792,"",Q,214 High Street Acton London London W3 9NX United Kingdom
15595,3,"McCarthy, Miss. Catherine Katie",female,"",0,0,383123,7.75,"",Q,14 15 Langham Place Westminster Borough London W1B 2QS United Kingdom
5123,3,"McCarthy, Miss. Catherine Katie",female,"",0,0,383123,7.75,"",Q,3 Rue Pergolese 16th arr 75116 Paris France
14193,3,"Finoli, Mr. Luigi",male,"",0,0,SOTON/O.Q. 3101308,7.05,"",S,207 Boulevard Raspail 14th arr 75014 Paris France
15433,1,"Ryerson, Mr. Arthur Larned",male,61.0,1,3,PC 17608,262.375,B57 B59 B63 B66,C,V a Laietana 69 Ciutat Vella 08003 Barcelona Spain
20805,2,"Ware, Mr. John James",male,30.0,1,0,CA 31352,21.0,"",S,Arcs 10 Ciutat Vella 08002 Barcelona Spain
3868,3,"O'Keefe, Mr. Patrick",male,"",0,0,368402,7.75,"",Q,27 33 Harrington Gardens Kensington and Chelsea London SW7 4JX United Kingdom
18086,1,"Stengel, Mr. Charles Emil Henry",male,54.0,1,0,11778,55.4417,C116,C,68 86 Cromwell Road Kensington Kensington and Chelsea London SW7 5BT United Kingdom
11750,3,"Aronsson, Mr. Ernst Axel Algot",male,24.0,0,0,349911,7.775,"",S,27 avenue des Ternes 17th arr 75017 Paris France
7773,2,"de Brito, Mr. Jose Joaquim",male,32.0,0,0,244360,13.0,"",S,740 Broadway St
16653,1,"Fortune, Miss. Ethel Flora",female,28.0,3,2,19950,263.0,C23 C25 C27,S,7 rue Casimir Delavigne 6th arr 75006 Paris France
2547,2,"Botsford, Mr. William Hull",male,26.0,0,0,237670,13.0,"",S,2075 N Us State Nighway 360
20681,3,"Asplund, Master. Filip Oscar",male,13.0,4,2,347077,31.3875,"",S,K rntnerstra e 18 Eingang Neuer Markt 3 01 Innere Stadt 1010 Vienna Austria
3628,1,"Beattie, Mr. Thomson",male,36.0,0,0,13050,75.2417,C6,C,9 Rue du Sommerard 5th arr 75005 Paris France
3769,3,"Midtsjo, Mr. Karl Albert",male,21.0,0,0,345501,7.775,"",S,323 Reservation Rd
18307,3,"Larsson-Rondberg, Mr. Edvard A",male,22.0,0,0,347065,7.775,"",S,Via Giorgio Stephenson 55 20157 Milan Italy
20790,3,"Klasen, Miss. Gertrud Emilia",female,1.0,1,1,350405,12.1833,"",S,Avenida Roma 23 Eixample 08029 Barcelona Spain
20836,3,"Hansen, Mrs. Claus Peter (Jennie L Howard)",female,45.0,1,0,350026,14.1083,"",S,7 rue de Berri 8th arr 75008 Paris France
18279,2,"Giles, Mr. Edgar",male,21.0,1,0,28133,11.5,"",S,345 Chestnut St
15701,3,"Naughton, Miss. Hannah",female,"",0,0,365237,7.75,"",Q,Gran V a de les Corts Catalanes 322 Sants Montju c 08004 Barcelona Spain
14274,3,"Nasr, Mr. Mustafa",male,"",0,0,2652,7.2292,"",C,155 S Seward St
962,3,"Mulvihill, Miss. Bertha E",female,24.0,0,0,382653,7.75,"",Q,101 Lakeway Dr
10417,2,"Ware, Mrs. John James (Florence Louise Long)",female,31.0,0,0,CA 31352,21.0,"",S,507 Minnesota Ave
1066,3,"Asplund, Mr. Carl Oscar Vilhelm Gustafsson",male,40.0,1,5,347077,31.3875,"",S,Damrak 1 5 Amsterdam City Center 1012 LG Amsterdam Netherlands
3558,1,"Bucknell, Mrs. William Robert (Emma Eliza Ward)",female,60.0,0,0,11813,76.2917,D15,C,2 place des Pyramides 1st arr 75001 Paris France
18218,3,"Hansen, Mrs. Claus Peter (Jennie L Howard)",female,45.0,1,0,350026,14.1083,"",S,Sabino de Arana 22 24 Les Corts 08028 Barcelona Spain
6533,2,"Nourney, Mr. Alfred (Baron von Drachstedt)",male,20.0,0,0,SC/PARIS 2166,13.8625,D38,C,1605 W Loop 1604 S
8762,2,"Keane, Mr. Daniel",male,35.0,0,0,233734,12.35,"",Q,501 National St
17925,2,"Keane, Mr. Daniel",male,35.0,0,0,233734,12.35,"",Q,190 Queen s Gate Kensington and Chelsea London SW7 5EX United Kingdom
10421,3,"Caram, Mr. Joseph",male,"",1,0,2689,14.4583,"",C,20 28 Bolsover Street Westminster Borough London W1W 5NB United Kingdom
3816,1,"Allison, Mr. Hudson Joshua Creighton",male,30.0,1,2,113781,151.55,C22 C26,S,1411 N W 31st Ave
5234,3,"Saether, Mr. Simon Sivertsen",male,38.5,0,0,SOTON/O.Q. 3101262,7.25,"",S,50 rue des Bernardins 5th arr 75005 Paris France
6499,1,"Wilson, Miss. Helen Alice",female,31.0,0,0,16966,134.5,E39 E41,C,Landstra er Hauptstra e 120 03 Landstra e 1030 Vienna Austria
18323,1,"Oliva y Ocana, Dona. Fermina",female,39.0,0,0,PC 17758,108.9,C105,C,101 Meadow Rdg
16763,3,"Pearce, Mr. Ernest",male,"",0,0,343271,7.0,"",S,1453 Mack Smith Rd
15549,2,"Bentham, Miss. Lilian W",female,19.0,0,0,28404,13.0,"",S,125 E Sir Francis Drake Blvd
7729,3,"Nasr, Mr. Mustafa",male,"",0,0,2652,7.2292,"",C,Via Cesare Correnti 13 Milan City Center 20123 Milan Italy
1283,1,"Lines, Mrs. Ernest H (Elizabeth Lindsey James)",female,51.0,0,1,PC 17592,39.4,D28,S,Althanstra e 5 09 Alsergrund 1090 Vienna Austria
2429,3,"Everett, Mr. Thomas James",male,40.5,0,0,C.A. 6212,15.1,"",S,35 Charles Street Mayfair Westminster Borough London W1J 5EB United Kingdom
6434,1,"Allison, Mr. Hudson Joshua Creighton",male,30.0,1,2,113781,151.55,C22 C26,S,Apollolaan 101 105 Oud Zuid 1077 AN Amsterdam Netherlands
16930,2,"Davies, Mrs. John Morgan (Elizabeth Agnes Mary White)",female,48.0,0,2,C.A. 33112,36.75,"",S,6 Rue De La Tour 16th arr 75016 Paris France
16963,3,"Strilic, Mr. Ivan",male,27.0,0,0,315083,8.6625,"",S,81 Jermyn Street Westminster Borough London SW1Y 6JF United Kingdom
16939,3,"Betros, Master. Seman",male,"",0,0,2622,7.2292,"",C,5059 Highway 140
18115,3,"McGowan, Miss. Katherine",female,35.0,0,0,9232,7.75,"",Q,737 W Washington Blvd
11531,3,"Ford, Mr. Edward Watson",male,18.0,2,2,W./C. 6608,34.375,"",S,Pasteurgasse 1 09 Alsergrund 1090 Vienna Austria
