PassengerId,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Address
20932,2,"Nourney, Mr. Alfred (Baron von Drachstedt)",male,20.0,0,0,SC/PARIS 2166,13.8625,D38,C,4 rue d Alger 1st arr 75001 Paris France
892,3,"Kelly, Mr. James",male,34.5,0,0,330911,7.8292,"",Q,4 Broad Court Bow Street Covent Garden Westminster Borough London WC2B 5QZ United Kingdom
2591,1,"Payne, Mr. Vivian Ponsonby",male,23.0,0,0,12749,93.5,B24,S,41 Rue Des Ecoles 5th arr 75005 Paris France
952,3,"Dika, Mr. Mirko",male,17.0,0,0,349232,7.8958,"",S,Gran Via de las Corts Catalanes 629 Eixample 08010 Barcelona Spain
8988,1,"Spedden, Mr. Frederic Oakley",male,45.0,1,1,16966,134.5,E34,C,232 Boulevard Raspail 14th arr 75014 Paris France
1015,3,"Carver, Mr. Alfred John",male,28.0,0,0,392095,7.25,"",S,Uraniastra e 2 01 Innere Stadt 1010 Vienna Austria
6326,2,"Baimbrigge, Mr. Charles Robert",male,23.0,0,0,C.A. 31030,10.5,"",S,44 rue de Bourgogne 7th arr 75007 Paris France
3917,1,"Widener, Mr. George Dunton",male,50.0,1,1,113503,211.5,C80,C,852 Main St
18294,2,"Herman, Miss. Kate",female,24.0,1,2,220845,65.0,"",S,226 Carondelet St
10327,1,"Clark, Mrs. Walter Miller (Virginia McDowell)",female,26.0,1,0,13508,136.7792,C89,C,2224 W C 48
10377,2,"Nesson, Mr. Israel",male,26.0,0,0,244368,13.0,F2,S,21958 Highway 32
1279,2,"Ashby, Mr. John",male,57.0,0,0,244346,13.0,"",S,21 rue Lavoisier 8th arr 75008 Paris France
5169,1,"Greenfield, Mrs. Leo David (Blanche Strouse)",female,45.0,0,1,PC 17759,63.3583,D10 D12,C,Via Luigi Galvani 12 Central Station 20124 Milan Italy
3840,2,"Davies, Mrs. John Morgan (Elizabeth Agnes Mary White)",female,48.0,0,2,C.A. 33112,36.75,"",S,Ausi s Marc 34 Eixample 08010 Barcelona Spain
7609,3,"Dyker, Mr. Adolf Fredrik",male,23.0,1,0,347072,13.9,"",S,Schubertring 5 7 01 Innere Stadt 1010 Vienna Austria
16607,2,"Caldwell, Mr. Albert Francis",male,26.0,1,1,248738,29.0,"",S,5 Rue de Montyon 9th arr 75009 Paris France
2293,1,"Davidson, Mrs. Thornton (Orian Hays)",female,27.0,1,2,F.C. 12750,52.0,B71,S,15 Rue Boissy d Anglas 8th arr 75008 Paris France
5062,3,"Hyman, Mr. Abraham",male,"",0,0,3470,7.8875,"",S,5 7 Rue Th r se 1st arr 75001 Paris France
8872,3,"Brobeck, Mr. Karl Rudolf",male,22.0,0,0,350045,7.7958,"",S,5256 Us 130
16610,3,"Ilieff, Mr. Ylio",male,"",0,0,349220,7.8958,"",S,Passeig de Sant Antoni 36 40 Sants Montju c 08014 Barcelona Spain
2346,3,"Vander Planke, Mr. Julius",male,31.0,3,0,345763,18.0,"",S,225 Ladbroke Grove Kensington and Chelsea London W10 6HQ United Kingdom
14394,3,"Henriksson, Miss. Jenny Lovisa",female,28.0,0,0,347086,7.775,"",S,181 Tooley Street Southwark London SE1 2JR United Kingdom
15586,3,"Angheloff, Mr. Minko",male,26.0,0,0,349202,7.8958,"",S,1 Kings Cross Road Islington London WC1X 9HX United Kingdom
14258,2,"Parker, Mr. Clifford Richard",male,28.0,0,0,SC 14888,10.5,"",S,5054 State Highway 70 W
6413,3,"Dennis, Mr. William",male,36.0,0,0,A/5 21175,7.25,"",S,2 Wallenberg Place Westminster Borough London W1H 7TN United Kingdom
20618,3,"Pedersen, Mr. Olaf",male,"",0,0,345498,7.775,"",S,Annagasse 16 01 Innere Stadt 1010 Vienna Austria
20630,3,"Johansson Palmquist, Mr. Oskar Leander",male,26.0,0,0,347070,7.775,"",S,33569 Hardin Flat Rd
11636,1,"Clark, Mrs. Walter Miller (Virginia McDowell)",female,26.0,1,0,13508,136.7792,C89,C,35 W Jackson St
11664,3,"Olsson, Mr. Oscar Wilhelm",male,32.0,0,0,347079,7.775,"",S,50 Berners Street Westminster Borough London W1T 3NG United Kingdom
19426,1,"Rosenbaum, Miss. Edith Louise",female,33.0,0,0,PC 17613,27.7208,A11,C,41 Avenue Marceau 16th arr 75016 Paris France
2326,3,"Cribb, Miss. Laura Alice",female,17.0,0,1,371362,16.1,"",S,15 Rue Des Pyramides 1st arr 75001 Paris France
4827,3,"Abrahim, Mrs. Joseph (Sophie Halaut Easu)",female,18.0,0,0,2657,7.2292,"",C,Via G B Pirelli 7 Central Station 20124 Milan Italy
7587,1,"Earnshaw, Mrs. Boulton (Olive Potter)",female,23.0,0,1,11767,83.1583,C54,C,141 rue St Honor 1st arr 75001 Paris France
11391,3,"Daher, Mr. Shedid",male,22.5,0,0,2698,7.225,"",C,Muntaner 505 Sarri St Gervasi 08022 Barcelona Spain
12769,1,"Cavendish, Mrs. Tyrell William (Julia Florence Siegel)",female,76.0,1,0,19877,78.85,C46,S,Weteringschans 251 Amsterdam City Center 1017 XJ Amsterdam Netherlands
10114,1,"Chaudanson, Miss. Victorine",female,36.0,0,0,PC 17608,262.375,B61,C,Balmes 117 Eixample 08008 Barcelona Spain
3514,3,"Hirvonen, Mrs. Alexander (Helga E Lindqvist)",female,22.0,1,1,3101298,12.2875,"",S,93 Rue de Lille 7th arr 75007 Paris France
16708,3,"Willer, Mr. Aaron (Abi Weller)",male,"",0,0,3410,8.7125,"",S,Hendrikje Stoffelstraat 1 Slotervaart 1058 GC Amsterdam Netherlands
14267,3,"Dennis, Mr. William",male,36.0,0,0,A/5 21175,7.25,"",S,365 Brenton Way
1267,1,"Bowen, Miss. Grace Scott",female,45.0,0,0,PC 17608,262.375,"",C,Via Domenico Scarlatti 24 Central Station 20124 Milan Italy
2378,1,"Stengel, Mr. Charles Emil Henry",male,54.0,1,0,11778,55.4417,C116,C,480 King St
15415,3,"Kennedy, Mr. John",male,"",0,0,368783,7.75,"",Q,110 Vanderbilt Motor Pkwy
6498,2,"Giles, Mr. Edgar",male,21.0,1,0,28133,11.5,"",S,Via Augusta 5 08006 Barcelona Spain
2430,2,"Hocking, Mr. Samuel James Metcalfe",male,36.0,0,0,242963,13.0,"",S,6 8 Rue Duphot 1st arr 75001 Paris France
14374,3,"Abbott, Master. Eugene Joseph",male,13.0,0,2,C.A. 2673,20.25,"",S,269 Fontana Blvd
10385,2,"Davies, Mrs. John Morgan (Elizabeth Agnes Mary White)",female,48.0,0,2,C.A. 33112,36.75,"",S,Mallorca 181 Eixample 08036 Barcelona Spain
1110,1,"Widener, Mrs. George Dunton (Eleanor Elkins)",female,50.0,1,1,113503,211.5,C80,C,Via Medici 3 Milan City Center 20123 Milan Italy
15479,3,"Sage, Miss. Ada",female,"",8,2,CA. 2343,69.55,"",S,108 Rue Saint Lazare 8th arr 75008 Paris France
5218,3,"Conlon, Mr. Thomas Henry",male,31.0,0,0,21332,7.7333,"",Q,12015 Harbor Blvd
16783,3,"Lane, Mr. Patrick",male,"",0,0,7935,7.75,"",Q,Marina 19 21 08005 Barcelona Spain
8958,2,"Deacon, Mr. Percy William",male,17.0,0,0,S.O.C. 14879,73.5,"",S,545 Humboldt Ave
10407,2,"Dibden, Mr. William",male,18.0,0,0,S.O.C. 14879,73.5,"",S,Stadhouderskade 12 Oud West 1054 ES Amsterdam Netherlands
15397,3,"Buckley, Mr. Daniel",male,21.0,0,0,330920,7.8208,"",Q,3747 29th St S E
989,3,"Makinen, Mr. Kalle Edvard",male,29.0,0,0,STON/O 2. 3101268,7.925,"",S,33 Peck
9049,3,"Pokrnic, Mr. Tome",male,24.0,0,0,315092,8.6625,"",S,218 rue de Rivoli 1st arr 75001 Paris France
3651,1,"Daniels, Miss. Sarah",female,33.0,0,0,113781,151.55,"",S,3712 Hamilton Blvd
12924,3,"Abrahamsson, Mr. Abraham August Johannes",male,20.0,0,0,SOTON/O2 3101284,7.925,"",S,29 Public Sq 2
956,1,"Ryerson, Master. John Borie",male,13.0,2,2,PC 17608,262.375,B57 B59 B63 B66,C,35 Via Pico Plz
4852,3,"Johnston, Mrs. Andrew G (Elizabeth Lily Watson)",female,"",1,2,W./C. 6607,23.45,"",S,33 Rue Dauphine 6th arr 75006 Paris France
15644,2,"Herman, Mr. Samuel",male,49.0,1,2,220845,65.0,"",S,350 S Highway 89
19520,2,"Phillips, Mr. Escott Robert",male,43.0,0,1,S.O./P.P. 2,21.0,"",S,Gran Via Corts Catalanes 656 Eixample 08010 Barcelona Spain
10216,3,"Touma, Master. Georges Youssef",male,7.0,1,1,2650,15.2458,"",C,Mariahilfer Stra e 15 06 Mariahilf 1060 Vienna Austria
3561,2,"Pulbaum, Mr. Franz",male,27.0,0,0,SC/PARIS 2168,15.0333,"",C,15 Rue De La Grande Chaumi re 6th arr 75006 Paris France
9154,3,"Riordan, Miss. Johanna Hannah",female,"",0,0,334915,7.7208,"",Q,1400 Historic Dr
8982,1,"Warren, Mr. Frank Manley",male,64.0,1,0,110813,75.25,D37,C,Duc De Medinaceli 8 Ciutat Vella 08002 Barcelona Spain
10394,3,"Betros, Master. Seman",male,"",0,0,2622,7.2292,"",C,13 rue des Beaux Arts 6th arr 75006 Paris France
19276,3,"Davison, Mr. Thomas Henry",male,"",1,0,386525,16.1,"",S,Via Ges 6 8 Milan City Center 20121 Milan Italy
6425,3,"Samaan, Mr. Hanna",male,"",2,0,2662,21.6792,"",C,Roger de Lluria 16 18 Eixample 08010 Barcelona Spain
5054,3,"Vendel, Mr. Olof Edvin",male,20.0,0,0,350416,7.8542,"",S,Via San Tomaso 8 b Milan City Center 20121 Milan Italy
2395,2,"Drew, Master. Marshall Brines",male,8.0,0,2,28220,32.5,"",S,708 Horizon Dr
20699,3,"Dyker, Mr. Adolf Fredrik",male,23.0,1,0,347072,13.9,"",S,Avenida Roma 93 95 Eixample 08029 Barcelona Spain
6150,1,"Flegenheim, Mrs. Alfred (Antoinette)",female,"",0,0,PC 17598,31.6833,"",S,Lancaster Terrace Hyde Park Westminster Borough London W2 3PF United Kingdom
7484,3,"Shaughnessy, Mr. Patrick",male,"",0,0,370374,7.75,"",Q,36 38 Rue Du Moulin 92170 Paris France
16916,1,"Spencer, Mr. William Augustus",male,57.0,1,0,PC 17569,146.5208,B78,C,8601 Baltimore Ave
1224,3,"Thomas, Mr. Tannous",male,"",0,0,2684,7.225,"",C,88 Queens Gate Kensington and Chelsea London SW7 5AB United Kingdom
16614,1,"Chaffee, Mrs. Herbert Fuller (Carrie Constance Toogood)",female,47.0,1,0,W.E.P. 5734,61.175,E31,S,5054 State Highway 70 W
18263,3,"Dean, Miss. Elizabeth Gladys Millvina",female,0.17,1,2,C.A. 2315,20.575,"",S,7 9 Copthall Avenue City of London London EC2R 7NJ United Kingdom
15391,1,"Stengel, Mrs. Charles Emil Henry (Annie May Morris)",female,43.0,1,0,11778,55.4417,C116,C,20 S Toe River Rd
14176,2,"Drew, Master. Marshall Brines",male,8.0,0,2,28220,32.5,"",S,611 State Route 20
15409,1,"Beattie, Mr. Thomson",male,36.0,0,0,13050,75.2417,C6,C,Via Giovanni Battista Fauch Sempione 20154 Milan Italy
8860,1,"Straus, Mrs. Isidor (Rosalie Ida Blun)",female,63.0,1,0,PC 17483,221.7792,C55 C57,S,901 S Us Highway 69
14211,2,"Hocking, Mr. Samuel James Metcalfe",male,36.0,0,0,242963,13.0,"",S,54 Rue Saint Louis En L Ile 4th arr 75004 Paris France
19286,1,"Tucker, Mr. Gilbert Milligan Jr",male,31.0,0,0,2543,28.5375,C53,C,23 Leinster Gardens Westminster Borough London W2 3AN United Kingdom
14095,3,"Buckley, Miss. Katherine",female,18.5,0,0,329944,7.2833,"",Q,Herrengasse 10 01 Innere Stadt 1010 Vienna Austria
11408,1,"Kimball, Mrs. Edwin Nelson Jr (Gertrude Parsons)",female,45.0,1,0,11753,52.5542,D19,S,Rennweg 12a 03 Landstra e 1030 Vienna Austria
10179,3,"Kennedy, Mr. John",male,"",0,0,368783,7.75,"",Q,Piazza Gerusalemme 12 Sempione 20154 Milan Italy
17002,1,"Gibson, Miss. Dorothy Winifred",female,22.0,0,1,112378,59.4,"",C,3033 N Division St
10264,3,"Delalic, Mr. Redjo",male,25.0,0,0,349250,7.8958,"",S,150 Bayswater Road Kensington and Chelsea London W2 4RT United Kingdom
2292,3,"Pedersen, Mr. Olaf",male,"",0,0,345498,7.775,"",S,19 Sombrero Blvd
4825,3,"Connolly, Miss. Kate",female,30.0,0,0,330972,7.6292,"",Q,Westminster Bridge Road Lambeth London SE1 7UT United Kingdom
1042,1,"Earnshaw, Mrs. Boulton (Olive Potter)",female,23.0,0,1,11767,83.1583,C54,C,Via Ozanam 12 Citt Studi 20129 Milan Italy
17910,3,"Wilkes, Mrs. James (Ellen Needs)",female,47.0,1,0,363272,7.0,"",S,Via Baracchini 12 Milan City Center 20123 Milan Italy
6340,2,"Deacon, Mr. Percy William",male,17.0,0,0,S.O.C. 14879,73.5,"",S,Arcs 10 Ciutat Vella 08002 Barcelona Spain
10117,3,"Bjorklund, Mr. Ernst Herbert",male,18.0,0,0,347090,7.75,"",S,Gran V a De Les Corts Catalanes 570 Eixample 08011 Barcelona Spain
2322,3,"Kiernan, Mr. John",male,"",1,0,367227,7.75,"",Q,8 Rue De Bellechasse 7th arr 75007 Paris France
9091,3,"Abelseth, Miss. Karen Marie",female,16.0,0,0,348125,7.65,"",S,454 Jenness Pond Rd
2470,3,"Pokrnic, Mr. Mate",male,17.0,0,0,315095,8.6625,"",S,20 bis rue de la Ga t 14th arr 75014 Paris France
14001,3,"Assaf Khalil, Mrs. Mariana (Miriam)",female,45.0,0,0,2696,7.225,"",C,Taborstra e 12 02 Leopoldstadt 1020 Vienna Austria
9054,1,"Hays, Mr. Charles Melville",male,55.0,1,1,12749,93.5,B69,S,480 Main St
7638,3,"Danbom, Master. Gilbert Sigvard Emanuel",male,0.33,0,2,347080,14.4,"",S,Passeig de Gracia 84 Eixample 08008 Barcelona Spain
12862,2,"Veal, Mr. James",male,40.0,0,0,28221,13.0,"",S,139 Days Inn Dr
6377,3,"Khalil, Mrs. Betros (Zahie Maria Elias)",female,"",1,0,2660,14.4542,"",C,4107 Scottsville Rd
5008,2,"Veal, Mr. James",male,40.0,0,0,28221,13.0,"",S,4 Boulevard Brune 14th arr 75014 Paris France
15579,3,"Mardirosian, Mr. Sarkis",male,"",0,0,2655,7.2292,F E46,C,214 rue du Faubourg Saint Honor 8th arr 75008 Paris France
3909,3,"Conlon, Mr. Thomas Henry",male,31.0,0,0,21332,7.7333,"",Q,7 E Wellsboro St
3513,3,"Wirz, Mr. Albert",male,27.0,0,0,315154,8.6625,"",S,Hoogoorddreef 1 Zuidoost 1101 BA Amsterdam Netherlands
19625,1,"Widener, Mr. George Dunton",male,50.0,1,1,113503,211.5,C80,C,218 rue de Rivoli 1st arr 75001 Paris France
9129,3,"McNamee, Mrs. Neal (Eileen O'Leary)",female,19.0,1,0,376566,16.1,"",S,173 185 Greenwich High Rd Greenwich London SE10 8JA United Kingdom
9150,1,"Frauenthal, Mr. Isaac Gerald",male,43.0,1,0,17765,27.7208,D40,C,29 rue Victor Mass 9th arr 75009 Paris France
3829,2,"Jefferys, Mr. Ernest Wilfred",male,22.0,2,0,C.A. 31029,31.5,"",S,400 S Main St
15667,3,"Kink, Miss. Maria",female,22.0,2,0,315152,8.6625,"",S,7501 Madison Ave
18090,1,"Compton, Mr. Alexander Taylor Jr",male,37.0,1,1,PC 17756,83.1583,E52,C,31 36 Leicester Square Westminster Borough London WC2H 7LH United Kingdom
7730,1,"Dodge, Dr. Washington",male,53.0,1,1,33638,81.8583,A34,S,Via Privata Polonia 10 20157 Milan Italy
18184,2,"Bryhl, Miss. Dagmar Jenny Ingeborg",female,20.0,1,0,236853,26.0,"",S,51 rue Letort 18th arr 75018 Paris France
19222,3,"Hirvonen, Mrs. Alexander (Helga E Lindqvist)",female,22.0,1,1,3101298,12.2875,"",S,8 rue d Anjou 8th arr 75008 Paris France
12844,3,"Zakarian, Mr. Ortin",male,27.0,0,0,2670,7.225,"",C,4711 N Elizabeth
14106,3,"Kennedy, Mr. John",male,"",0,0,368783,7.75,"",Q,Corso Magenta 19 Milan City Center 20123 Milan Italy
15696,2,"Nourney, Mr. Alfred (Baron von Drachstedt)",male,20.0,0,0,SC/PARIS 2166,13.8625,D38,C,Passeig de Colom 9 Ciutat Vella 08002 Barcelona Spain
6373,1,"Kenyon, Mr. Frederick R",male,41.0,1,0,17464,51.8625,D21,S,1088 Powdermill Rd
7548,3,"Shine, Miss. Ellen Natalia",female,"",0,0,330968,7.7792,"",Q,23 rue du Faubourg Montmartre 9th arr 75009 Paris France
2323,1,"Schabert, Mrs. Paul (Emma Mock)",female,35.0,1,0,13236,57.75,C28,C,19 place du Panth on 5th arr 75005 Paris France
1297,2,"Nourney, Mr. Alfred (Baron von Drachstedt)",male,20.0,0,0,SC/PARIS 2166,13.8625,D38,C,1235 N Warm Springs Rd
3849,3,"Betros, Master. Seman",male,"",0,0,2622,7.2292,"",C,Leidsekade 97 Amsterdam City Center 1017 PN Amsterdam Netherlands
11468,3,"Thomas, Mrs. Alexander (Thamine Thelma)",female,16.0,1,1,2625,8.5167,"",C,152 Cricklewood Broadway Cricklewood London NW2 3ED United Kingdom
4877,3,"Davison, Mr. Thomas Henry",male,"",1,0,386525,16.1,"",S,Catherine Grove Greenwich Greenwich London SE10 8BB United Kingdom
6155,3,"Daher, Mr. Shedid",male,22.5,0,0,2698,7.225,"",C,602 E 4th St
7565,2,"Bowenur, Mr. Solomon",male,42.0,0,0,211535,13.0,"",S,663 E Cloverland Dr
10408,2,"Herman, Mr. Samuel",male,49.0,1,2,220845,65.0,"",S,5 Rue Belidor 17th arr 75017 Paris France
19355,2,"Schmidt, Mr. August",male,26.0,0,0,248659,13.0,"",S,Peters Lane Cowcross Street Islington London EC1M 6DS United Kingdom
14052,3,"Mulvihill, Miss. Bertha E",female,24.0,0,0,382653,7.75,"",Q,92 Rue Du Cherche Midi 6th arr 75006 Paris France
11507,2,"Beauchamp, Mr. Henry James",male,28.0,0,0,244358,26.0,"",S,7500 N Point Pkwy
15650,3,"Lindell, Mrs. Edvard Bengtsson (Elin Gerda Persson)",female,30.0,1,0,349910,15.55,"",S,2540 S Mccall Rd
2543,3,"Sage, Mr. John George",male,"",1,9,CA. 2343,69.55,"",S,1510 Barbara Rd
11442,2,"Aldworth, Mr. Charles Augustus",male,30.0,0,0,248744,13.0,"",S,Prins Hendrikkade 33 Amsterdam City Center 1012 TM Amsterdam Netherlands
16698,3,"Braf, Miss. Elin Ester Maria",female,20.0,0,0,347471,7.8542,"",S,13 Rue De La Paix 2nd arr 75002 Paris France
19317,3,"Nancarrow, Mr. William Henry",male,33.0,0,0,A./5. 3338,8.05,"",S,Distelkade 21 Amsterdam Noord 1031 XP Amsterdam Netherlands
4974,3,"Duquemin, Mr. Joseph",male,24.0,0,0,S.O./P.P. 752,7.55,"",S,Corso di Porta Vigentina 46 Milan City Center 20122 Milan Italy
11640,2,"Parker, Mr. Clifford Richard",male,28.0,0,0,SC 14888,10.5,"",S,Avinguda Catedral 7 Ciutat Vella 08002 Barcelona Spain
2410,3,"Delalic, Mr. Redjo",male,25.0,0,0,349250,7.8958,"",S,Corso Magenta 19 Milan City Center 20123 Milan Italy
18168,3,"Midtsjo, Mr. Karl Albert",male,21.0,0,0,345501,7.775,"",S,Rr 16
11406,3,"Goldsmith, Mr. Nathan",male,41.0,0,0,SOTON/O.Q. 3101263,7.85,"",S,134 George Street Westminster Borough London W1H 5DN United Kingdom
11438,1,"Geiger, Miss. Amalie",female,35.0,0,0,113503,211.5,C130,C,17300 Highway 99
8973,3,"McNeill, Miss. Bridget",female,"",0,0,370368,7.75,"",Q,Annagasse 16 01 Innere Stadt 1010 Vienna Austria
