PassengerId,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Address
14199,1,"Wick, Mr. George Dennick",male,57.0,1,1,36928,164.8667,"",S,7 Rue des Petits H tels 10th arr 75010 Paris France
19344,3,"Brobeck, Mr. Karl Rudolf",male,22.0,0,0,350045,7.7958,"",S,8 rue Chambiges 8th arr 75008 Paris France
7631,2,"Drew, Master. Marshall Brines",male,8.0,0,2,28220,32.5,"",S,Via Monte Rosa 90 Fiera Milano City 20149 Milan Italy
1193,2,"Malachard, Mr. Noel",male,"",0,0,237735,15.0458,D,C,5414 E Main St
927,3,"Katavelas, Mr. Vassilios (Catavelas Vassilios)",male,18.5,0,0,2682,7.2292,"",C,4430 Highway 12 E
15468,1,"Stengel, Mr. Charles Emil Henry",male,54.0,1,0,11778,55.4417,C116,C,6377 Court Street Rd
3686,2,"Sincock, Miss. Maude",female,20.0,0,0,C.A. 33112,36.75,"",S,3391 Peachtree Rd N E
2570,2,"Pallas y Castello, Mr. Emilio",male,29.0,0,0,SC/PARIS 2147,13.8583,"",C,19 avenue Kleber 16th arr 75116 Paris France
13007,3,"Cor, Mr. Ivan",male,27.0,0,0,349229,7.8958,"",S,Landstra er Hauptstra e 155 03 Landstra e 1030 Vienna Austria
8765,3,"Assaf Khalil, Mrs. Mariana (Miriam)",female,45.0,0,0,2696,7.225,"",C,Wilton Place Knightsbridge Westminster Borough London SW1X 7RL United Kingdom
19564,2,"Botsford, Mr. William Hull",male,26.0,0,0,237670,13.0,"",S,213 Academy St
11659,3,"Angheloff, Mr. Minko",male,26.0,0,0,349202,7.8958,"",S,3811 Edward Rd
6461,3,"Nakid, Mrs. Said (Waika Mary Mowad)",female,19.0,1,1,2653,15.7417,"",C,3024 Tv Rd
6415,1,"Snyder, Mr. John Pillsbury",male,24.0,1,0,21228,82.2667,B45,S,8 rue Laferriere 9th arr 75009 Paris France
19438,2,"Duran y More, Miss. Florentina",female,30.0,1,0,SC/PARIS 2148,13.8583,"",C,1725 Long Beach Blvd
12763,3,"Dyker, Mrs. Adolf Fredrik (Anna Elisabeth Judith Andersson)",female,22.0,1,0,347072,13.9,"",S,6 Rue Lecluse 17th arr 75017 Paris France
18282,2,"Harbeck, Mr. William H",male,44.0,0,0,248746,13.0,"",S,3005 Franklin Blvd
15501,3,"Andersen, Mr. Albert Karvin",male,32.0,0,0,C 4001,22.525,"",S,25 Rue Vernet 8th arr 75008 Paris France
18083,3,"Asplund, Mr. Carl Oscar Vilhelm Gustafsson",male,40.0,1,5,347077,31.3875,"",S,17 Nottingham Place Westminster Borough London W1U 5LG United Kingdom
997,3,"Holthen, Mr. Johan Martin",male,28.0,0,0,C 4001,22.525,"",S,4107 Scottsville Rd
12859,2,"Phillips, Miss. Alice Frances Louisa",female,21.0,0,1,S.O./P.P. 2,21.0,"",S,Engerthstra e 173 175 02 Leopoldstadt 1020 Vienna Austria
14063,1,"Straus, Mr. Isidor",male,67.0,1,0,PC 17483,221.7792,C55 C57,S,Habsburgergasse 5 01 Innere Stadt 1010 Vienna Austria
19488,1,"McCaffry, Mr. Thomas Francis",male,46.0,0,0,13050,75.2417,C6,C,Avenida Diagonal 555 Les Corts 08029 Barcelona Spain
4921,3,"Foley, Mr. William",male,"",0,0,365235,7.75,"",Q,349 N Fork Hwy
20536,3,"Davies, Mr. John Samuel",male,21.0,2,0,A/4 48871,24.15,"",S,3529 Washington Ave
14336,3,"Dean, Miss. Elizabeth Gladys Millvina",female,0.17,1,2,C.A. 2315,20.575,"",S,Apollolaan 101 105 Oud Zuid 1077 AN Amsterdam Netherlands
16703,3,"Johansson Palmquist, Mr. Oskar Leander",male,26.0,0,0,347070,7.775,"",S,2 avenue la Porte Molitor 16th arr 75016 Paris France
8831,3,"Khalil, Mr. Betros",male,"",1,0,2660,14.4542,"",C,22 Hertsmere Road Tower Hamlets London E14 4ED United Kingdom
14398,3,"Ware, Mr. Frederick",male,"",0,0,359309,8.05,"",S,736 Idaho St
6316,3,"Sage, Miss. Ada",female,"",8,2,CA. 2343,69.55,"",S,29 Rue Jacob 6th arr 75006 Paris France
7440,3,"Wirz, Mr. Albert",male,27.0,0,0,315154,8.6625,"",S,2 24 Kensington High St Kensington and Chelsea London W8 4PT United Kingdom
11388,1,"Ryerson, Mrs. Arthur Larned (Emily Maria Borie)",female,48.0,1,3,PC 17608,262.375,B57 B59 B63 B66,C,Via Melchiorre Gioia 6 Garibaldi Station 20124 Milan Italy
2532,1,"Dulles, Mr. William Crothers",male,39.0,0,0,PC 17580,29.7,A18,C,190 El Camino Real
20703,2,"Sincock, Miss. Maude",female,20.0,0,0,C.A. 33112,36.75,"",S,Wiedner Hauptstra e 12 04 Wieden 1040 Vienna Austria
16854,3,"Wenzel, Mr. Linhart",male,32.5,0,0,345775,9.5,"",S,181 Tooley Street Southwark London SE1 2JR United Kingdom
13089,3,"Ware, Mr. Frederick",male,"",0,0,359309,8.05,"",S,200 Eastlight Ct
1060,1,"Cassebeer, Mrs. Henry Arthur Jr (Eleanor Genevieve Fosdick)",female,"",0,0,17770,27.7208,"",C,Sabino de Arana 22 24 Les Corts 08028 Barcelona Spain
6275,3,"Davies, Mr. Evan",male,22.0,0,0,SC/A4 23568,8.05,"",S,Simmeringer Hauptstra e 55 57 11 Simmering 1110 Vienna Austria
17958,3,"Coutts, Mrs. William (Winnie Minnie Treanor)",female,36.0,0,2,C.A. 37671,15.9,"",S,1101 N 3rd St
3844,3,"Cor, Mr. Ivan",male,27.0,0,0,349229,7.8958,"",S,1050 Grand Ave
11544,2,"McCrie, Mr. James Matthew",male,30.0,0,0,233478,13.0,"",S,33 rue Raymond Losserand 14th arr 75014 Paris France
3854,3,"van Billiard, Master. James William",male,"",1,1,A/5. 851,14.5,"",S,Ramon Turr 196 198 Sant Mart 08005 Barcelona Spain
8869,3,"Carver, Mr. Alfred John",male,28.0,0,0,392095,7.25,"",S,Anna van den Vondelstraat 6 Oud West 1054 GZ Amsterdam Netherlands
20875,2,"Giles, Mr. Ralph",male,24.0,0,0,248726,13.5,"",S,40 Liverpool Street City of London London EC2M 7QN United Kingdom
6357,2,"Hocking, Mr. Samuel James Metcalfe",male,36.0,0,0,242963,13.0,"",S,852 Main St
12693,1,"Rothschild, Mr. Martin",male,55.0,1,0,PC 17603,59.4,"",C,Nes 49 Amsterdam City Center 1012 KD Amsterdam Netherlands
15292,3,"Wilkes, Mrs. James (Ellen Needs)",female,47.0,1,0,363272,7.0,"",S,20 Pembridge Gardens Kensington and Chelsea London W2 4DU United Kingdom
8922,2,"Sincock, Miss. Maude",female,20.0,0,0,C.A. 33112,36.75,"",S,64 Boulevard de Grenelle 15th arr 75015 Paris France
10056,3,"Wilkes, Mrs. James (Ellen Needs)",female,47.0,1,0,363272,7.0,"",S,Viale Garibaldi 24
2592,1,"Lines, Mrs. Ernest H (Elizabeth Lindsey James)",female,51.0,0,1,PC 17592,39.4,D28,S,335 337 High Street Stratford Newham London E15 2TF United Kingdom
20720,2,"Lingane, Mr. John",male,61.0,0,0,235509,12.35,"",Q,Matrosengasse 6 8 06 Mariahilf 1060 Vienna Austria
16648,1,"Bucknell, Mrs. William Robert (Emma Eliza Ward)",female,60.0,0,0,11813,76.2917,D15,C,53 Rue Richard Lenoir 11th arr 75011 Paris France
11631,3,"Warren, Mr. Charles William",male,"",0,0,C.A. 49867,7.55,"",S,Papagenogasse 6 06 Mariahilf 1060 Vienna Austria
4920,2,"Weisz, Mr. Leopold",male,27.0,1,0,228414,26.0,"",S,Bond Street Mayfair Westminster Borough London W1S 2YF United Kingdom
14125,2,"Beauchamp, Mr. Henry James",male,28.0,0,0,244358,26.0,"",S,2909 E Highway 101
19527,3,"Hansen, Mrs. Claus Peter (Jennie L Howard)",female,45.0,1,0,350026,14.1083,"",S,1715 Parkway Plaza Dr
2290,2,"Wells, Master. Ralph Lester",male,2.0,1,1,29103,23.0,"",S,Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy
12750,1,"Cornell, Mrs. Robert Clifford (Malvina Helen Lamson)",female,55.0,2,0,11770,25.7,C101,S,7 11 Rue Saint Benoit 6th arr 75006 Paris France
957,2,"Corey, Mrs. Percy C (Mary Phyllis Elizabeth Miller)",female,"",0,0,F.C.C. 13534,21.0,"",S,35 St James s Place Westminster Borough London SW1A 1NY United Kingdom
1234,3,"Sage, Mr. John George",male,"",1,9,CA. 2343,69.55,"",S,50 Great Cumberland Place Westminster Borough London W1H 7FD United Kingdom
4874,3,"Rice, Master. Albert",male,10.0,4,1,382652,29.125,"",Q,214 High Street Acton London London W3 9NX United Kingdom
20689,2,"Wright, Miss. Marion",female,26.0,0,0,220844,13.5,"",S,105 2nd St
8792,1,"Chevre, Mr. Paul Romaine",male,45.0,0,0,PC 17594,29.7,A9,C,Taborstra e 12 02 Leopoldstadt 1020 Vienna Austria
16983,3,"McNamee, Mrs. Neal (Eileen O'Leary)",female,19.0,1,0,376566,16.1,"",S,Dorotheergasse 3 01 Innere Stadt 1010 Vienna Austria
9006,3,"de Messemaeker, Mr. Guillaume Joseph",male,36.5,1,0,345572,17.4,"",S,Poultry 27 City of London London EC2R 8AJ United Kingdom
20569,3,"Goldsmith, Mr. Nathan",male,41.0,0,0,SOTON/O.Q. 3101263,7.85,"",S,19 21 Penywern Road Kensington and Chelsea London SW5 9TT United Kingdom
3592,1,"Case, Mr. Howard Brown",male,49.0,0,0,19924,26.0,"",S,33 avenue de Friedland 8th arr 75008 Paris France
7655,1,"Widener, Mrs. George Dunton (Eleanor Elkins)",female,50.0,1,1,113503,211.5,C80,C,7 Montague Street Bloomsbury Camden London WC1B 5BP United Kingdom
19410,3,"van Billiard, Master. Walter John",male,11.5,1,1,A/5. 851,14.5,"",S,60671 State Highway 23
2558,3,"Lockyer, Mr. Edward",male,"",0,0,1222,7.8792,"",S,Paral lel 115 Sants Montju c 08004 Barcelona Spain
12836,3,"Pearce, Mr. Ernest",male,"",0,0,343271,7.0,"",S,390 E Broadway
20799,1,"Clark, Mrs. Walter Miller (Virginia McDowell)",female,26.0,1,0,13508,136.7792,C89,C,301 Old Bank Rd
7634,3,"Nilsson, Miss. Berta Olivia",female,18.0,0,0,347066,7.775,"",S,24 Rue De Miromesnil 8th arr 75008 Paris France
14126,1,"Lindeberg-Lind, Mr. Erik Gustaf (Mr Edward Lingrey)",male,42.0,0,0,17475,26.55,"",S,1 5 Passage Ruelle 18th arr 75018 Paris France
20786,3,"Midtsjo, Mr. Karl Albert",male,21.0,0,0,345501,7.775,"",S,30 Rue La P rouse 16th arr 75016 Paris France
1159,3,"Warren, Mr. Charles William",male,"",0,0,C.A. 49867,7.55,"",S,Hamilton Place Park Lane Westminster Borough London W1J 7DR United Kingdom
12856,3,"Lane, Mr. Patrick",male,"",0,0,7935,7.75,"",Q,1700 N Livermore Ave
6297,3,"Hellstrom, Miss. Hilda Maria",female,22.0,0,0,7548,8.9625,"",S,29 31 rue de Poitou 3rd arr 75003 Paris France
5197,1,"Hipkins, Mr. William Edward",male,55.0,0,0,680,50.0,C39,S,Via Ges 6 8 Milan City Center 20121 Milan Italy
6315,3,"Davies, Mr. Joseph",male,17.0,2,0,A/4 48873,8.05,"",S,368 370 Green Lanes London N4 1DA United Kingdom
2405,2,"Andrew, Mr. Frank Thomas",male,25.0,0,0,C.A. 34050,10.5,"",S,84 King Street Hammersmith and Fulham London W6 0QW United Kingdom
3689,1,"Compton, Mrs. Alexander Taylor (Mary Eliza Ingersoll)",female,64.0,0,2,PC 17756,83.1583,E45,C,30 Rathbone Street West End Westminster Borough London W1T 1LB United Kingdom
14107,3,"Cribb, Miss. Laura Alice",female,17.0,0,1,371362,16.1,"",S,Crist bal de Moura 138 Sant Mart 08019 Barcelona Spain
12864,1,"Salomon, Mr. Abraham L",male,"",0,0,111163,26.0,"",S,119 Pinnacle Dr
11402,3,"Sap, Mr. Julius",male,25.0,0,0,345768,9.5,"",S,54 Upper Berkeley Street Westminster Borough London W1H 7QR United Kingdom
5087,3,"Howard, Miss. May Elizabeth",female,"",0,0,A. 2. 39186,8.05,"",S,818 Charlestown Rd
5190,1,"Wilson, Miss. Helen Alice",female,31.0,0,0,16966,134.5,E39 E41,C,10805 Turner Blvd
17979,3,"Mulvihill, Miss. Bertha E",female,24.0,0,0,382653,7.75,"",Q,35 Rue Caumartin 9th arr 75009 Paris France
7487,1,"Smith, Mr. Lucien Philip",male,24.0,1,0,13695,60.0,C31,S,2 Stateline Rd
14235,3,"Salander, Mr. Karl Johan",male,24.0,0,0,7266,9.325,"",S,43 Rue des Mathurins 8th arr 75008 Paris France
14117,3,"Carlsson, Mr. Carl Robert",male,24.0,0,0,350409,7.8542,"",S,2608 E Malone Ave
18048,3,"Goodwin, Mr. Charles Frederick",male,40.0,1,6,CA 2144,46.9,"",S,Fulham Road Stamford Bridge Hammersmith and Fulham London SW6 1HS United Kingdom
2235,1,"Mock, Mr. Philipp Edmund",male,30.0,1,0,13236,57.75,C78,C,Via della Giustizia 10 D Bicocca Zara 20125 Milan Italy
10146,3,"Pedersen, Mr. Olaf",male,"",0,0,345498,7.775,"",S,111 Westminster Bridge Road Lambeth London SE1 7JD United Kingdom
11590,3,"Asplund, Mr. Johan Charles",male,23.0,0,0,350054,7.7958,"",S,15 rue Edouard Manet 13th arr 75013 Paris France
16736,3,"Zakarian, Mr. Mapriededer",male,26.5,0,0,2656,7.225,"",C,17 rue de l Arcade 8th arr 75008 Paris France
12885,2,"Deacon, Mr. Percy William",male,17.0,0,0,S.O.C. 14879,73.5,"",S,500 Casa Del Noyo
19363,3,"Vander Planke, Mr. Julius",male,31.0,3,0,345763,18.0,"",S,St Katherines Way Tower Hamlets London E1W 1LD United Kingdom
3626,3,"Thomas, Mr. John",male,"",0,0,2681,6.4375,"",C,600 Tracy Trl
19569,2,"Stokes, Mr. Philip Joseph",male,25.0,0,0,F.C.C. 13540,10.5,"",S,3 rue Lepic 18th arr 75018 Paris France
14358,3,"Kink, Miss. Maria",female,22.0,2,0,315152,8.6625,"",S,Gran V a de Les Corts Catalanes 647 Eixample 08010 Barcelona Spain
16804,2,"Andrew, Mr. Frank Thomas",male,25.0,0,0,C.A. 34050,10.5,"",S,50 Big Sky Resort Rd
19631,3,"Spector, Mr. Woolf",male,"",0,0,A.5. 3236,8.05,"",S,Via Layetana 3 Ciutat Vella 08003 Barcelona Spain
10472,3,"Peter, Master. Michael J",male,"",1,1,2668,22.3583,"",C,41 rue de Clichy 9th arr 75009 Paris France
3602,1,"Davidson, Mrs. Thornton (Orian Hays)",female,27.0,1,2,F.C. 12750,52.0,B71,S,30 Leinster Gardens Bayswater Westminster Borough London W2 3AN United Kingdom
18200,3,"Daly, Miss. Margaret Marcella Maggie",female,30.0,0,0,382650,6.95,"",Q,2120 Jameson Pl S W
2351,1,"Earnshaw, Mrs. Boulton (Olive Potter)",female,23.0,0,1,11767,83.1583,C54,C,Via Riccardo Lombardi 9 11 20153 Milan Italy
12905,3,"Wiklund, Mr. Karl Johan",male,21.0,1,0,3101266,6.4958,"",S,Ronda Sant Pere 32 Eixample 08010 Barcelona Spain
6529,2,"Gale, Mr. Harry",male,38.0,1,0,28664,21.0,"",S,309 Highway Z
12851,2,"Becker, Mrs. Allen Oliver (Nellie E Baumgardner)",female,36.0,0,3,230136,39.0,F4,S,100 A St
14376,3,"Kink-Heilmann, Mr. Anton",male,29.0,3,1,315153,22.025,"",S,Via Cusani 13 Milan City Center 20121 Milan Italy
6168,3,"Karun, Mr. Franz",male,39.0,0,1,349256,13.4167,"",C,60671 State Highway 23
20580,1,"Fortune, Miss. Ethel Flora",female,28.0,3,2,19950,263.0,C23 C25 C27,S,1088 Powdermill Rd
3833,1,"Rowe, Mr. Alfred G",male,33.0,0,0,113790,26.55,"",S,17300 Highway 99
930,3,"Sap, Mr. Julius",male,25.0,0,0,345768,9.5,"",S,16975 Skyway
9074,2,"Clarke, Mr. Charles Valentine",male,29.0,1,0,2003,26.0,"",S,6505 Metal Dr
3827,2,"Rogers, Mr. Reginald Harry",male,19.0,0,0,28004,10.5,"",S,Veitshoechheimer Str 5b
15567,2,"Parker, Mr. Clifford Richard",male,28.0,0,0,SC 14888,10.5,"",S,9 Rue De Li ge 9th arr 75009 Paris France
5231,3,"Henriksson, Miss. Jenny Lovisa",female,28.0,0,0,347086,7.775,"",S,117 129 Cromwell Road Kensington and Chelsea London SW7 4DS United Kingdom
12714,1,"Franklin, Mr. Thomas Parham",male,"",0,0,113778,26.55,D34,S,7 rue de Berri 8th arr 75008 Paris France
11604,1,"Lindstrom, Mrs. Carl Johan (Sigrid Posse)",female,55.0,0,0,112377,27.7208,"",C,65 rue des Saints P res 6th arr 75006 Paris France
7449,1,"Snyder, Mrs. John Pillsbury (Nelle Stevenson)",female,23.0,1,0,21228,82.2667,B45,S,Parkring 12a 01 Innere Stadt 1010 Vienna Austria
14019,3,"Cacic, Miss. Manda",female,21.0,0,0,315087,8.6625,"",S,Via Privata Polonia 10 20157 Milan Italy
16777,1,"Stengel, Mr. Charles Emil Henry",male,54.0,1,0,11778,55.4417,C116,C,Avenida Bogatell 64 68 Sant Mart 08005 Barcelona Spain
10250,3,"Karlsson, Mr. Julius Konrad Eugen",male,33.0,0,0,347465,7.8542,"",S,Matrosengasse 6 8 06 Mariahilf 1060 Vienna Austria
2589,3,"Canavan, Mr. Patrick",male,21.0,0,0,364858,7.75,"",Q,9 13 Bloomsbury Street Nr Covent Garden Camden London WC1B 3QD United Kingdom
14370,3,"Canavan, Mr. Patrick",male,21.0,0,0,364858,7.75,"",Q,Via Tazzoli 2 Garibaldi Station 20154 Milan Italy
14351,2,"Pallas y Castello, Mr. Emilio",male,29.0,0,0,SC/PARIS 2147,13.8583,"",C,6377 Court Street Rd
2536,1,"Maguire, Mr. John Edward",male,30.0,0,0,110469,26.0,C106,S,29 rue Victor Mass 9th arr 75009 Paris France
3657,3,"Davies, Mr. Evan",male,22.0,0,0,SC/A4 23568,8.05,"",S,Wagramer Stra e 8 22 Donaustadt 1220 Vienna Austria
20567,3,"Karun, Mr. Franz",male,39.0,0,1,349256,13.4167,"",C,Via Pietro Gaggia 3 Ripamonti Corvetto 20139 Milan Italy
2608,1,"Widener, Mr. George Dunton",male,50.0,1,1,113503,211.5,C80,C,8 Place Marguerite de Navarre 1st arr 75001 Paris France
20674,3,"Davies, Mr. Evan",male,22.0,0,0,SC/A4 23568,8.05,"",S,7070 Poe Ave
10446,1,"Lines, Mrs. Ernest H (Elizabeth Lindsey James)",female,51.0,0,1,PC 17592,39.4,D28,S,64 Rue de l Arbre Sec 1st arr 75001 Paris France
3740,2,"Sweet, Mr. George Frederick",male,14.0,0,0,220845,65.0,"",S,Via Mauro Macchi 1 Central Station 20124 Milan Italy
6485,3,"Lockyer, Mr. Edward",male,"",0,0,1222,7.8792,"",S,143 Highway 65 S
17966,3,"Abelseth, Mr. Olaus Jorgensen",male,25.0,0,0,348122,7.65,F G63,S,2706 N Cage Blvd
6244,3,"Thomas, Mr. John",male,"",0,0,2681,6.4375,"",C,200 E State Road 45/46 Bypass
2204,3,"Wirz, Mr. Albert",male,27.0,0,0,315154,8.6625,"",S,Piazza Giuseppe Missori 1 Milan City Center 20123 Milan Italy
19621,1,"Carrau, Mr. Jose Pedro",male,17.0,0,0,113059,47.1,"",S,34 Fishermans Way
2421,2,"Duran y More, Miss. Florentina",female,30.0,1,0,SC/PARIS 2148,13.8583,"",C,Villarroel 106 Eixample 08011 Barcelona Spain
19620,1,"Gibson, Miss. Dorothy Winifred",female,22.0,0,1,112378,59.4,"",C,Rr 16
11366,2,"Myles, Mr. Thomas Francis",male,62.0,0,0,240276,9.6875,"",Q,25 W 51st St
12892,3,"Thomson, Mr. Alexander Morrison",male,"",0,0,32302,8.05,"",S,7 Rue De L h tel Colbert 5th arr 75005 Paris France
16730,3,"Spinner, Mr. Henry John",male,32.0,0,0,STON/OQ. 369943,8.05,"",S,18 rue de Constantinople 8th arr 75008 Paris France
6299,3,"Zakarian, Mr. Ortin",male,27.0,0,0,2670,7.225,"",C,33 avenue George V 8th arr 75008 Paris France
1149,3,"Niklasson, Mr. Samuel",male,28.0,0,0,363611,8.05,"",S,906 Maple Hill Rd
8788,3,"Goldsmith, Mr. Nathan",male,41.0,0,0,SOTON/O.Q. 3101263,7.85,"",S,41 rue Jean Baptiste Pigalle 9th arr 75009 Paris France
6432,3,"McCarthy, Miss. Catherine Katie",female,"",0,0,383123,7.75,"",Q,18 rue Clement Marrot 8th arr 75008 Paris France
7576,3,"Goodwin, Mr. Charles Frederick",male,40.0,1,6,CA 2144,46.9,"",S,36750 Us Highway 19 N
18262,2,"Herman, Mr. Samuel",male,49.0,1,2,220845,65.0,"",S,2005 S Stephenson Ave
